STATION,NAME,DATE,PRCP_in,SNOW_in,SNWD_in,TMAX_degF,TMIN_degF,TOBS_degF
USC00305426,"MOHONK LAKE, NY US",1991-04-15,0.4,0,0,51,30,42
USC00305426,"MOHONK LAKE, NY US",1991-04-16,0.04,0,0,68,41,66
USC00305426,"MOHONK LAKE, NY US",1991-04-17,0,0,0,66,44,55
USC00305426,"MOHONK LAKE, NY US",1991-04-18,0.17,0,0,55,38,43
USC00305426,"MOHONK LAKE, NY US",1991-04-19,0,0,0,55,35,55
USC00305426,"MOHONK LAKE, NY US",1991-04-20,0,0,0,55,36,48
USC00305426,"MOHONK LAKE, NY US",1991-04-21,1.21,0,0,48,34,40
USC00305426,"MOHONK LAKE, NY US",1991-04-22,0.63,0,0,44,33,43
USC00305426,"MOHONK LAKE, NY US",1991-04-23,0,0,0,65,41,63
USC00305426,"MOHONK LAKE, NY US",1991-04-24,0,0,0,63,40,50
USC00305426,"MOHONK LAKE, NY US",1991-04-25,0,0,0,65,46,65
USC00305426,"MOHONK LAKE, NY US",1991-04-26,0,0,0,70,46,68
USC00305426,"MOHONK LAKE, NY US",1991-04-27,0,0,0,76,55,75
USC00305426,"MOHONK LAKE, NY US",1991-04-28,0.06,0,0,75,51,54
USC00305426,"MOHONK LAKE, NY US",1991-04-29,0,0,0,57,45,53
USC00305426,"MOHONK LAKE, NY US",1991-04-30,0.49,0,0,56,44,55
USC00305426,"MOHONK LAKE, NY US",1991-05-01,0.01,0,0,74,51,72
USC00305426,"MOHONK LAKE, NY US",1991-05-02,0.17,0,0,72,45,53
USC00305426,"MOHONK LAKE, NY US",1991-05-03,0,0,0,55,40,52
USC00305426,"MOHONK LAKE, NY US",1991-05-04,0,0,0,61,41,60
USC00305426,"MOHONK LAKE, NY US",1991-05-05,0,0,0,69,43,66
USC00305426,"MOHONK LAKE, NY US",1991-05-06,1,0,0,66,42,53
USC00305426,"MOHONK LAKE, NY US",1991-05-07,0.09,0,0,59,47,59
USC00305426,"MOHONK LAKE, NY US",1991-05-08,0,0,0,66,47,62
USC00305426,"MOHONK LAKE, NY US",1991-05-09,0,0,0,63,43,57
USC00305426,"MOHONK LAKE, NY US",1991-05-10,0.14,0,0,64,48,62
USC00305426,"MOHONK LAKE, NY US",1991-05-11,0,0,0,77,52,77
USC00305426,"MOHONK LAKE, NY US",1991-05-12,0,0,0,81,57,81
USC00305426,"MOHONK LAKE, NY US",1991-05-13,0,0,0,85,62,84
USC00305426,"MOHONK LAKE, NY US",1991-05-14,0.23,0,0,84,64,77
USC00305426,"MOHONK LAKE, NY US",1991-05-15,0,0,0,78,52,75
USC00305426,"MOHONK LAKE, NY US",1991-05-16,0,0,0,83,61,82
USC00305426,"MOHONK LAKE, NY US",1991-05-17,0,0,0,82,60,79
USC00305426,"MOHONK LAKE, NY US",1991-05-18,1.15,0,0,80,46,59
USC00305426,"MOHONK LAKE, NY US",1991-05-19,0,0,0,65,39,63
USC00305426,"MOHONK LAKE, NY US",1991-05-20,0,0,0,71,51,70
USC00305426,"MOHONK LAKE, NY US",1991-05-21,0,0,0,78,54,78
USC00305426,"MOHONK LAKE, NY US",1991-05-22,0,0,0,82,63,79
USC00305426,"MOHONK LAKE, NY US",1991-05-23,0,0,0,79,60,76
USC00305426,"MOHONK LAKE, NY US",1991-05-24,0,0,0,81,57,80
USC00305426,"MOHONK LAKE, NY US",1991-05-25,0,0,0,87,68,83
USC00305426,"MOHONK LAKE, NY US",1991-05-26,0,0,0,83,60,72
USC00305426,"MOHONK LAKE, NY US",1991-05-27,0,0,0,83,61,79
USC00305426,"MOHONK LAKE, NY US",1991-05-28,0.28,0,0,84,65,82
USC00305426,"MOHONK LAKE, NY US",1991-05-29,0,0,0,82,62,80
USC00305426,"MOHONK LAKE, NY US",1991-05-30,0.05,0,0,80,62,74
USC00305426,"MOHONK LAKE, NY US",1991-05-31,0.75,0,0,77,66,75
USC00305426,"MOHONK LAKE, NY US",1991-06-01,0,0,0,76,64,75
USC00305426,"MOHONK LAKE, NY US",1991-06-02,0,0,0,76,58,72
USC00305426,"MOHONK LAKE, NY US",1991-06-03,0,0,0,75,59,68
USC00305426,"MOHONK LAKE, NY US",1991-06-04,0.34,0,0,68,52,55
USC00305426,"MOHONK LAKE, NY US",1991-06-05,0.14,0,0,62,47,55
USC00305426,"MOHONK LAKE, NY US",1991-06-06,0.09,0,0,67,48,66
USC00305426,"MOHONK LAKE, NY US",1991-06-07,0,0,0,77,56,74
USC00305426,"MOHONK LAKE, NY US",1991-06-08,0,0,0,81,61,79
USC00305426,"MOHONK LAKE, NY US",1991-06-09,0,0,0,81,50,77
USC00305426,"MOHONK LAKE, NY US",1991-06-10,0,0,0,85,60,80
USC00305426,"MOHONK LAKE, NY US",1991-06-11,0,0,0,82,69,76
USC00305426,"MOHONK LAKE, NY US",1991-06-12,0.66,0,0,76,57,57
USC00305426,"MOHONK LAKE, NY US",1991-06-13,0.02,0,0,70,45,68
USC00305426,"MOHONK LAKE, NY US",1991-06-14,0,0,0,76,50,74
USC00305426,"MOHONK LAKE, NY US",1991-06-15,0,0,0,84,65,84
USC00305426,"MOHONK LAKE, NY US",1991-06-16,0,0,0,87,73,82
USC00305426,"MOHONK LAKE, NY US",1991-06-17,0,0,0,82,69,78
USC00305426,"MOHONK LAKE, NY US",1991-06-18,0,0,0,78,61,67
USC00305426,"MOHONK LAKE, NY US",1991-06-19,0.38,0,0,67,58,66
USC00305426,"MOHONK LAKE, NY US",1991-06-20,0,0,0,86,63,85
USC00305426,"MOHONK LAKE, NY US",1991-06-21,0,0,0,85,65,82
USC00305426,"MOHONK LAKE, NY US",1991-06-22,0.07,0,0,82,59,65
USC00305426,"MOHONK LAKE, NY US",1991-06-23,0,0,0,69,55,68
USC00305426,"MOHONK LAKE, NY US",1991-06-24,0,0,0,77,57,76
USC00305426,"MOHONK LAKE, NY US",1991-06-25,0,0,0,80,60,80
USC00305426,"MOHONK LAKE, NY US",1991-06-26,0,0,0,81,64,80
USC00305426,"MOHONK LAKE, NY US",1991-06-27,0,0,0,88,64,87
USC00305426,"MOHONK LAKE, NY US",1991-06-28,0,0,0,91,71,91
USC00305426,"MOHONK LAKE, NY US",1991-06-29,0,0,0,92,74,90
USC00305426,"MOHONK LAKE, NY US",1991-06-30,0,0,0,90,65,65
USC00305426,"MOHONK LAKE, NY US",1991-07-01,0,0,0,80,54,77
USC00305426,"MOHONK LAKE, NY US",1991-07-02,0.07,0,0,80,60,61
USC00305426,"MOHONK LAKE, NY US",1991-07-03,0.12,0,0,63,58,62
USC00305426,"MOHONK LAKE, NY US",1991-07-04,0,0,0,77,61,76
USC00305426,"MOHONK LAKE, NY US",1991-07-05,0.17,0,0,76,55,60
USC00305426,"MOHONK LAKE, NY US",1991-07-06,0.04,0,0,80,58,79
USC00305426,"MOHONK LAKE, NY US",1991-07-07,0,0,0,82,58,82
USC00305426,"MOHONK LAKE, NY US",1991-07-08,0,0,0,88,57,85
USC00305426,"MOHONK LAKE, NY US",1991-07-09,0,0,0,87,61,82
USC00305426,"MOHONK LAKE, NY US",1991-07-10,0,0,0,83,59,80
USC00305426,"MOHONK LAKE, NY US",1991-07-11,0,0,0,83,62,75
USC00305426,"MOHONK LAKE, NY US",1991-07-12,0,0,0,83,62,80
USC00305426,"MOHONK LAKE, NY US",1991-07-13,0.25,0,0,81,61,64
USC00305426,"MOHONK LAKE, NY US",1991-07-14,0.02,0,0,80,60,78
USC00305426,"MOHONK LAKE, NY US",1991-07-15,0,0,0,82,60,81
USC00305426,"MOHONK LAKE, NY US",1991-07-16,0,0,0,89,64,88
USC00305426,"MOHONK LAKE, NY US",1991-07-17,0,0,0,91,69,90
USC00305426,"MOHONK LAKE, NY US",1991-07-18,0,0,0,92,72,92
USC00305426,"MOHONK LAKE, NY US",1991-07-19,0,0,0,92,75,82
USC00305426,"MOHONK LAKE, NY US",1991-07-20,0,0,0,95,72,94
USC00305426,"MOHONK LAKE, NY US",1991-07-21,0,0,0,95,72,94
USC00305426,"MOHONK LAKE, NY US",1991-07-22,0,0,0,88,69,83
USC00305426,"MOHONK LAKE, NY US",1991-07-23,0.49,0,0,89,70,77
USC00305426,"MOHONK LAKE, NY US",1991-07-24,0,0,0,84,63,84
USC00305426,"MOHONK LAKE, NY US",1991-07-25,0,0,0,84,67,70
USC00305426,"MOHONK LAKE, NY US",1991-07-26,0.15,0,0,71,65,66
USC00305426,"MOHONK LAKE, NY US",1991-07-27,0.14,0,0,74,59,72
USC00305426,"MOHONK LAKE, NY US",1991-07-28,0,0,0,77,59,76
USC00305426,"MOHONK LAKE, NY US",1991-07-29,0,0,0,76,58,72
USC00305426,"MOHONK LAKE, NY US",1991-07-30,0,0,0,75,60,73
USC00305426,"MOHONK LAKE, NY US",1991-07-31,0,0,0,83,64,82
USC00305426,"MOHONK LAKE, NY US",1991-08-01,0,0,0,87,67,85
USC00305426,"MOHONK LAKE, NY US",1991-08-02,0,0,0,87,68,86
USC00305426,"MOHONK LAKE, NY US",1991-08-03,0.04,0,0,86,63,66
USC00305426,"MOHONK LAKE, NY US",1991-08-04,1.02,0,0,78,60,78
USC00305426,"MOHONK LAKE, NY US",1991-08-05,0,0,0,78,60,75
USC00305426,"MOHONK LAKE, NY US",1991-08-06,0,0,0,75,58,70
USC00305426,"MOHONK LAKE, NY US",1991-08-07,0,0,0,77,60,74
USC00305426,"MOHONK LAKE, NY US",1991-08-08,0,0,0,81,62,77
USC00305426,"MOHONK LAKE, NY US",1991-08-09,1.49,0,0,77,62,64
USC00305426,"MOHONK LAKE, NY US",1991-08-10,1.14,0,0,76,62,75
USC00305426,"MOHONK LAKE, NY US",1991-08-11,0,0,0,75,61,72
USC00305426,"MOHONK LAKE, NY US",1991-08-12,0,0,0,77,60,77
USC00305426,"MOHONK LAKE, NY US",1991-08-13,0,0,0,82,65,82
USC00305426,"MOHONK LAKE, NY US",1991-08-14,0,0,0,84,69,81
USC00305426,"MOHONK LAKE, NY US",1991-08-15,0.05,0,0,81,66,67
USC00305426,"MOHONK LAKE, NY US",1991-08-16,0,0,0,85,64,84
USC00305426,"MOHONK LAKE, NY US",1991-08-17,0,0,0,85,69,78
USC00305426,"MOHONK LAKE, NY US",1991-08-18,0,0,0,80,67,76
USC00305426,"MOHONK LAKE, NY US",1991-08-19,3.5,0,0,76,62,65
USC00305426,"MOHONK LAKE, NY US",1991-08-20,0,0,0,69,58,62
USC00305426,"MOHONK LAKE, NY US",1991-08-21,0.1,0,0,70,60,69
USC00305426,"MOHONK LAKE, NY US",1991-08-22,0.01,0,0,78,60,76
USC00305426,"MOHONK LAKE, NY US",1991-08-23,0,0,0,78,64,76
USC00305426,"MOHONK LAKE, NY US",1991-08-24,0,0,0,76,59,70
USC00305426,"MOHONK LAKE, NY US",1991-08-25,0,0,0,73,59,71
USC00305426,"MOHONK LAKE, NY US",1991-08-26,0,0,0,75,59,75
USC00305426,"MOHONK LAKE, NY US",1991-08-27,0,0,0,82,65,82
USC00305426,"MOHONK LAKE, NY US",1991-08-28,0,0,0,87,71,87
USC00305426,"MOHONK LAKE, NY US",1991-08-29,0,0,0,87,71,78
USC00305426,"MOHONK LAKE, NY US",1991-08-30,0,0,0,87,71,86
USC00305426,"MOHONK LAKE, NY US",1991-08-31,0,0,0,86,69,69
USC00305426,"MOHONK LAKE, NY US",1991-09-01,0,0,0,69,48,60
USC00305426,"MOHONK LAKE, NY US",1991-09-02,0,0,0,69,47,68
USC00305426,"MOHONK LAKE, NY US",1991-09-03,0,0,0,73,52,71
USC00305426,"MOHONK LAKE, NY US",1991-09-04,0,0,0,71,58,69
USC00305426,"MOHONK LAKE, NY US",1991-09-05,0.42,0,0,71,57,70
USC00305426,"MOHONK LAKE, NY US",1991-09-06,0,0,0,73,57,72
USC00305426,"MOHONK LAKE, NY US",1991-09-07,0,0,0,76,59,72
USC00305426,"MOHONK LAKE, NY US",1991-09-08,0,0,0,79,65,74
USC00305426,"MOHONK LAKE, NY US",1991-09-09,0,0,0,77,60,77
USC00305426,"MOHONK LAKE, NY US",1991-09-10,0,0,0,77,64,71
USC00305426,"MOHONK LAKE, NY US",1991-09-11,0,0,0,72,63,71
USC00305426,"MOHONK LAKE, NY US",1991-09-12,0,0,0,72,48,69
USC00305426,"MOHONK LAKE, NY US",1991-09-13,0,0,0,70,51,69
USC00305426,"MOHONK LAKE, NY US",1991-09-14,0,0,0,70,54,63
USC00305426,"MOHONK LAKE, NY US",1991-09-15,0.67,0,0,63,59,63
USC00305426,"MOHONK LAKE, NY US",1991-09-16,0,0,0,85,62,84
USC00305426,"MOHONK LAKE, NY US",1991-09-17,0,0,0,84,72,82
USC00305426,"MOHONK LAKE, NY US",1991-09-18,0,0,0,82,60,75
USC00305426,"MOHONK LAKE, NY US",1991-09-19,2.2,0,0,75,50,51
USC00305426,"MOHONK LAKE, NY US",1991-09-20,0.15,0,0,57,44,55
USC00305426,"MOHONK LAKE, NY US",1991-09-21,0,0,0,57,41,54
USC00305426,"MOHONK LAKE, NY US",1991-09-22,0,0,0,64,39,64
USC00305426,"MOHONK LAKE, NY US",1991-09-23,0.13,0,0,64,50,55
USC00305426,"MOHONK LAKE, NY US",1991-09-24,0.01,0,0,63,49,62
USC00305426,"MOHONK LAKE, NY US",1991-09-25,1.67,0,0,62,50,58
USC00305426,"MOHONK LAKE, NY US",1991-09-26,0.3,0,0,63,47,62
USC00305426,"MOHONK LAKE, NY US",1991-09-27,0,0,0,62,43,55
USC00305426,"MOHONK LAKE, NY US",1991-09-28,0,0,0,55,40,53
USC00305426,"MOHONK LAKE, NY US",1991-09-29,0,0,0,59,41,58
USC00305426,"MOHONK LAKE, NY US",1991-09-30,0,0,0,59,35,55
USC00305426,"MOHONK LAKE, NY US",1991-10-01,0,0,0,61,45,60
USC00305426,"MOHONK LAKE, NY US",1991-10-02,0,0,0,73,56,71
USC00305426,"MOHONK LAKE, NY US",1991-10-03,0,0,0,71,59,69
USC00305426,"MOHONK LAKE, NY US",1991-10-04,0.01,0,0,70,54,70
USC00305426,"MOHONK LAKE, NY US",1991-10-05,0.23,0,0,70,58,66
USC00305426,"MOHONK LAKE, NY US",1991-10-06,0.61,0,0,66,48,52
USC00305426,"MOHONK LAKE, NY US",1991-10-07,0,0,0,52,38,49
USC00305426,"MOHONK LAKE, NY US",1991-10-08,0,0,0,58,37,58
USC00305426,"MOHONK LAKE, NY US",1991-10-09,0,0,0,62,45,62
USC00305426,"MOHONK LAKE, NY US",1991-10-10,0,0,0,66,49,64
USC00305426,"MOHONK LAKE, NY US",1991-10-11,0.51,0,0,64,43,44
USC00305426,"MOHONK LAKE, NY US",1991-10-12,0.41,0,0,52,38,50
USC00305426,"MOHONK LAKE, NY US",1991-10-13,0,0,0,52,39,50
USC00305426,"MOHONK LAKE, NY US",1991-10-14,0,0,0,52,34,50
USC00305426,"MOHONK LAKE, NY US",1991-10-15,0.44,0,0,55,44,55
USC00305426,"MOHONK LAKE, NY US",1991-10-16,0.3,0,0,59,43,52
USC00305426,"MOHONK LAKE, NY US",1991-10-17,0.5,0,0,52,38,42
USC00305426,"MOHONK LAKE, NY US",1991-10-18,0.06,0,0,70,42,70
USC00305426,"MOHONK LAKE, NY US",1991-10-19,0,0,0,70,49,54
USC00305426,"MOHONK LAKE, NY US",1991-10-20,0,0,0,54,34,45
USC00305426,"MOHONK LAKE, NY US",1991-10-21,0,0,0,51,36,50
USC00305426,"MOHONK LAKE, NY US",1991-10-22,0,0,0,65,42,65
USC00305426,"MOHONK LAKE, NY US",1991-10-23,0,0,0,67,48,66
USC00305426,"MOHONK LAKE, NY US",1991-10-24,0,0,0,66,50,60
USC00305426,"MOHONK LAKE, NY US",1991-10-25,0,0,0,67,53,66
USC00305426,"MOHONK LAKE, NY US",1991-10-26,0,0,0,67,55,65
USC00305426,"MOHONK LAKE, NY US",1991-10-27,0,0,0,67,56,64
USC00305426,"MOHONK LAKE, NY US",1991-10-28,0.01,0,0,64,38,47
USC00305426,"MOHONK LAKE, NY US",1991-10-29,0,0,0,47,29,43
USC00305426,"MOHONK LAKE, NY US",1991-10-30,0,0,0,57,31,54
USC00305426,"MOHONK LAKE, NY US",1991-10-31,0,0,0,54,43,48
USC00305426,"MOHONK LAKE, NY US",1991-11-01,0,0,0,54,46,54
USC00305426,"MOHONK LAKE, NY US",1991-11-02,0.06,0,0,55,48,53
USC00305426,"MOHONK LAKE, NY US",1991-11-03,0,0,0,54,37,46
USC00305426,"MOHONK LAKE, NY US",1991-11-04,0,0,0,46,30,38
USC00305426,"MOHONK LAKE, NY US",1991-11-05,0,0,0,38,24,38
USC00305426,"MOHONK LAKE, NY US",1991-11-06,0,0,0,45,28,43
USC00305426,"MOHONK LAKE, NY US",1991-11-07,0,0,0,43,37,41
USC00305426,"MOHONK LAKE, NY US",1991-11-08,0,0,0,42,29,32
USC00305426,"MOHONK LAKE, NY US",1991-11-09,0,0,0,33,24,32
USC00305426,"MOHONK LAKE, NY US",1991-11-10,0,0,0,38,27,35
USC00305426,"MOHONK LAKE, NY US",1991-11-11,0.7,0,0,36,32,34
USC00305426,"MOHONK LAKE, NY US",1991-11-12,0.26,2.3,0,39,30,36
USC00305426,"MOHONK LAKE, NY US",1991-11-13,0,0,0,40,33,39
USC00305426,"MOHONK LAKE, NY US",1991-11-14,0,0,0,51,35,49
USC00305426,"MOHONK LAKE, NY US",1991-11-15,0.06,0,0,50,39,46
USC00305426,"MOHONK LAKE, NY US",1991-11-16,0,0,0,52,41,41
USC00305426,"MOHONK LAKE, NY US",1991-11-17,0,0,0,42,26,37
USC00305426,"MOHONK LAKE, NY US",1991-11-18,0,0,0,45,25,43
USC00305426,"MOHONK LAKE, NY US",1991-11-19,0,0,0,64,42,61
USC00305426,"MOHONK LAKE, NY US",1991-11-20,0,0,0,66,52,63
USC00305426,"MOHONK LAKE, NY US",1991-11-21,0.18,0,0,63,48,49
USC00305426,"MOHONK LAKE, NY US",1991-11-22,1.51,0,0,50,44,45
USC00305426,"MOHONK LAKE, NY US",1991-11-23,1.47,0,0,47,43,46
USC00305426,"MOHONK LAKE, NY US",1991-11-24,0.17,0,0,48,38,38
USC00305426,"MOHONK LAKE, NY US",1991-11-25,0,0,0,39,28,33
USC00305426,"MOHONK LAKE, NY US",1991-11-26,0,0,0,34,28,31
USC00305426,"MOHONK LAKE, NY US",1991-11-27,0,0,0,34,23,33
USC00305426,"MOHONK LAKE, NY US",1991-11-28,0,0,0,45,29,43
USC00305426,"MOHONK LAKE, NY US",1991-11-29,0,0,0,53,40,46
USC00305426,"MOHONK LAKE, NY US",1991-11-30,0,0,0,54,41,54
USC00305426,"MOHONK LAKE, NY US",1991-12-01,0.02,0,0,60,41,43
USC00305426,"MOHONK LAKE, NY US",1991-12-02,0,0,0,46,37,38
USC00305426,"MOHONK LAKE, NY US",1991-12-03,1.52,0.7,1,38,26,33
USC00305426,"MOHONK LAKE, NY US",1991-12-04,0.13,0,0,37,26,27
USC00305426,"MOHONK LAKE, NY US",1991-12-05,0,0,0,27,15,23
USC00305426,"MOHONK LAKE, NY US",1991-12-06,0.14,2.8,2,32,20,32
USC00305426,"MOHONK LAKE, NY US",1991-12-07,0,0,1,36,23,35
USC00305426,"MOHONK LAKE, NY US",1991-12-08,0,0,0,48,34,48
USC00305426,"MOHONK LAKE, NY US",1991-12-09,0,0,0,54,42,42
USC00305426,"MOHONK LAKE, NY US",1991-12-10,0.06,0,0,43,33,40
USC00305426,"MOHONK LAKE, NY US",1991-12-11,0,0,0,46,33,44
USC00305426,"MOHONK LAKE, NY US",1991-12-12,0,0,0,45,33,44
USC00305426,"MOHONK LAKE, NY US",1991-12-13,0.49,0,0,45,41,45
USC00305426,"MOHONK LAKE, NY US",1991-12-14,0.47,0,0,52,44,52
USC00305426,"MOHONK LAKE, NY US",1991-12-15,0,0,0,52,24,28
USC00305426,"MOHONK LAKE, NY US",1991-12-16,0,0,0,28,19,22
USC00305426,"MOHONK LAKE, NY US",1991-12-17,0.02,0.4,0,22,12,19
USC00305426,"MOHONK LAKE, NY US",1991-12-18,0.03,0.6,1,26,17,18
USC00305426,"MOHONK LAKE, NY US",1991-12-19,0,0,1,22,4,21
USC00305426,"MOHONK LAKE, NY US",1991-12-20,0,0,0,28,14,29
USC00305426,"MOHONK LAKE, NY US",1991-12-21,0.01,0.3,0,36,25,35
USC00305426,"MOHONK LAKE, NY US",1991-12-22,0,0,0,42,29,41
USC00305426,"MOHONK LAKE, NY US",1991-12-23,0.03,0,0,41,28,35
USC00305426,"MOHONK LAKE, NY US",1991-12-24,0,0,0,37,24,25
USC00305426,"MOHONK LAKE, NY US",1991-12-25,0,0,0,27,16,25
USC00305426,"MOHONK LAKE, NY US",1991-12-26,0,0,0,29,15,29
USC00305426,"MOHONK LAKE, NY US",1991-12-27,0,0,0,39,27,36
USC00305426,"MOHONK LAKE, NY US",1991-12-28,0,0,0,41,25,38
USC00305426,"MOHONK LAKE, NY US",1991-12-29,0.51,0,0,41,31,37
USC00305426,"MOHONK LAKE, NY US",1991-12-30,0.19,1,1,37,26,27
USC00305426,"MOHONK LAKE, NY US",1991-12-31,0,0,1,28,10,26
USC00305426,"MOHONK LAKE, NY US",1992-01-01,0,0,1,34,21,32
USC00305426,"MOHONK LAKE, NY US",1992-01-02,0,0,0,36,25,36
USC00305426,"MOHONK LAKE, NY US",1992-01-03,0.02,0,0,42,33,40
USC00305426,"MOHONK LAKE, NY US",1992-01-04,0.37,0,0,42,35,37
USC00305426,"MOHONK LAKE, NY US",1992-01-05,0,0,0,44,35,38
USC00305426,"MOHONK LAKE, NY US",1992-01-06,0,0,0,40,31,36
USC00305426,"MOHONK LAKE, NY US",1992-01-07,0,0,0,39,29,35
USC00305426,"MOHONK LAKE, NY US",1992-01-08,0,0,0,36,23,31
USC00305426,"MOHONK LAKE, NY US",1992-01-09,0.13,0.5,0,31,21,30
USC00305426,"MOHONK LAKE, NY US",1992-01-10,0,0,0,38,30,33
USC00305426,"MOHONK LAKE, NY US",1992-01-11,0,0,0,33,22,28
USC00305426,"MOHONK LAKE, NY US",1992-01-12,0,0,0,33,10,31
USC00305426,"MOHONK LAKE, NY US",1992-01-13,0,0,0,49,29,45
USC00305426,"MOHONK LAKE, NY US",1992-01-14,0.97,0,0,52,37,45
USC00305426,"MOHONK LAKE, NY US",1992-01-15,0,0,0,45,12,18
USC00305426,"MOHONK LAKE, NY US",1992-01-16,0.14,2.8,3,18,6,7
USC00305426,"MOHONK LAKE, NY US",1992-01-17,0.04,1.1,3,17,4,17
USC00305426,"MOHONK LAKE, NY US",1992-01-18,0,0,2,22,15,16
USC00305426,"MOHONK LAKE, NY US",1992-01-19,0,0,2,16,0,14
USC00305426,"MOHONK LAKE, NY US",1992-01-20,0.04,0.6,2,21,6,21
USC00305426,"MOHONK LAKE, NY US",1992-01-21,0,0,2,29,13,29
USC00305426,"MOHONK LAKE, NY US",1992-01-22,0,0,2,29,18,27
USC00305426,"MOHONK LAKE, NY US",1992-01-23,0.47,0,1,37,22,37
USC00305426,"MOHONK LAKE, NY US",1992-01-24,0.81,0,0,49,27,27
USC00305426,"MOHONK LAKE, NY US",1992-01-25,0,0,0,27,12,19
USC00305426,"MOHONK LAKE, NY US",1992-01-26,0.03,0.2,0,26,7,23
USC00305426,"MOHONK LAKE, NY US",1992-01-27,0,0,0,27,13,27
USC00305426,"MOHONK LAKE, NY US",1992-01-28,0,0,0,29,21,29
USC00305426,"MOHONK LAKE, NY US",1992-01-29,0,0,0,40,26,36
USC00305426,"MOHONK LAKE, NY US",1992-01-30,0,0,0,37,22,36
USC00305426,"MOHONK LAKE, NY US",1992-01-31,0,0,0,37,31,35
USC00305426,"MOHONK LAKE, NY US",1992-02-01,0,0,0,35,21,22
USC00305426,"MOHONK LAKE, NY US",1992-02-02,0,0,0,32,15,30
USC00305426,"MOHONK LAKE, NY US",1992-02-03,0,0,0,30,13,28
USC00305426,"MOHONK LAKE, NY US",1992-02-04,0,0,0,28,17,28
USC00305426,"MOHONK LAKE, NY US",1992-02-05,0,0,0,31,19,27
USC00305426,"MOHONK LAKE, NY US",1992-02-06,0,0,0,31,13,30
USC00305426,"MOHONK LAKE, NY US",1992-02-07,0,0,0,30,18,28
USC00305426,"MOHONK LAKE, NY US",1992-02-08,0.12,1.3,1,30,25,29
USC00305426,"MOHONK LAKE, NY US",1992-02-09,0,0,1,29,15,16
USC00305426,"MOHONK LAKE, NY US",1992-02-10,0,0,1,23,2,23
USC00305426,"MOHONK LAKE, NY US",1992-02-11,0,0,1,36,16,35
USC00305426,"MOHONK LAKE, NY US",1992-02-12,0,0,0,35,3,16
USC00305426,"MOHONK LAKE, NY US",1992-02-13,0,0,0,25,3,22
USC00305426,"MOHONK LAKE, NY US",1992-02-14,0.16,3,2,38,21,36
USC00305426,"MOHONK LAKE, NY US",1992-02-15,0.1,0.3,1,36,23,33
USC00305426,"MOHONK LAKE, NY US",1992-02-16,0.45,0,0,44,31,40
USC00305426,"MOHONK LAKE, NY US",1992-02-17,0,0,0,45,29,40
USC00305426,"MOHONK LAKE, NY US",1992-02-18,0.03,0,0,40,31,35
USC00305426,"MOHONK LAKE, NY US",1992-02-19,0.18,0,0,43,34,42
USC00305426,"MOHONK LAKE, NY US",1992-02-20,0,0,0,44,37,38
USC00305426,"MOHONK LAKE, NY US",1992-02-21,0.01,0.4,0,42,28,39
USC00305426,"MOHONK LAKE, NY US",1992-02-22,0,0,0,39,23,35
USC00305426,"MOHONK LAKE, NY US",1992-02-23,0,0,0,46,33,40
USC00305426,"MOHONK LAKE, NY US",1992-02-24,0.1,0.8,1,40,26,28
USC00305426,"MOHONK LAKE, NY US",1992-02-25,0.36,2.2,3,30,27,29
USC00305426,"MOHONK LAKE, NY US",1992-02-26,0.58,0,2,35,28,33
USC00305426,"MOHONK LAKE, NY US",1992-02-27,0,0,2,37,25,36
USC00305426,"MOHONK LAKE, NY US",1992-02-28,0,0,1,40,25,40
USC00305426,"MOHONK LAKE, NY US",1992-02-29,0.05,0,1,43,11,14
USC00305426,"MOHONK LAKE, NY US",1992-03-01,0,0,0,35,7,35
USC00305426,"MOHONK LAKE, NY US",1992-03-02,0,0,0,42,16,27
USC00305426,"MOHONK LAKE, NY US",1992-03-03,0,0,0,34,25,34
USC00305426,"MOHONK LAKE, NY US",1992-03-04,0,0,0,45,24,45
USC00305426,"MOHONK LAKE, NY US",1992-03-05,0,0,0,54,30,48
USC00305426,"MOHONK LAKE, NY US",1992-03-06,0,0,0,48,35,41
USC00305426,"MOHONK LAKE, NY US",1992-03-07,0.33,0,0,42,29,40
USC00305426,"MOHONK LAKE, NY US",1992-03-08,0.02,0,0,50,46,47
USC00305426,"MOHONK LAKE, NY US",1992-03-09,0,0,0,50,35,49
USC00305426,"MOHONK LAKE, NY US",1992-03-10,0,0,0,50,38,47
USC00305426,"MOHONK LAKE, NY US",1992-03-11,1.27,0,0,50,18,19
USC00305426,"MOHONK LAKE, NY US",1992-03-12,0,0,0,29,12,28
USC00305426,"MOHONK LAKE, NY US",1992-03-13,0,0,0,28,15,25
USC00305426,"MOHONK LAKE, NY US",1992-03-14,0,0,0,29,13,27
USC00305426,"MOHONK LAKE, NY US",1992-03-15,0,0,0,27,15,24
USC00305426,"MOHONK LAKE, NY US",1992-03-16,0,0,0,31,8,30
USC00305426,"MOHONK LAKE, NY US",1992-03-17,0.04,0.9,0,37,20,36
USC00305426,"MOHONK LAKE, NY US",1992-03-18,0,0,0,38,17,37
USC00305426,"MOHONK LAKE, NY US",1992-03-19,0.51,5.8,6,37,23,27
USC00305426,"MOHONK LAKE, NY US",1992-03-20,0,0,4,37,22,35
USC00305426,"MOHONK LAKE, NY US",1992-03-21,0,0,3,36,20,30
